Date,Open,High,Low,Close
2019-07-15,1416.208,1418.158,1407.655,1415.398
2019-07-16,1415.395,1416.235,1400.758,1405.138
2019-07-17,1405.128,1430.085,1400.018,1424.578
2019-07-18,1424.615,1452.888,1414.578,1442.865
2019-07-19,1442.865,1445.228,1420.098,1425.168
2019-07-20,1425.168,1425.168,1425.168,1425.168
2019-07-21,1427.598,1428.445,1423.515,1424.985
2019-07-22,1424.915,1429.955,1422.148,1423.625
2019-07-23,1423.645,1430.085,1414.138,1416.975
2019-07-24,1416.995,1429.445,1416.458,1425.215
2019-07-25,1425.225,1433.698,1410.968,1414.985
2019-07-26,1414.985,1424.768,1413.228,1417.948
2019-07-27,1417.948,1417.948,1417.948,1417.948
2019-07-28,1418.775,1420.808,1418.115,1420.065
2019-07-29,1420.068,1428.078,1414.718,1424.448
2019-07-30,1424.448,1433.165,1422.258,1430.735
2019-07-31,1430.758,1434.258,1408.895,1412.125
2019-08-01,1412.125,1449.025,1400.418,1438.098
2019-08-02,1438.088,1447.935,1430.225,1440.568
2019-08-03,1440.568,1440.568,1440.568,1440.568
2019-08-04,1439.898,1442.398,1436.648,1439.585
2019-08-05,1439.575,1474.658,1438.685,1473.905
2019-08-06,1473.915,1477.225,1456.315,1476.735
2019-08-07,1476.735,1510.278,1474.568,1501.625
2019-08-08,1501.648,1509.475,1489.948,1504.145
2019-08-09,1504.145,1508.008,1494.698,1496.948
2019-08-10,1496.948,1496.948,1496.948,1496.948
2019-08-11,1497.515,1501.445,1495,1500.705
2019-08-12,1500.695,1520.008,1487.258,1512.025
2019-08-13,1512.025,1534.948,1479.715,1500.785
2019-08-14,1500.755,1523.968,1494.085,1516.915
2019-08-15,1516.865,1527.055,1507.848,1526.528
2019-08-16,1526.498,1527.945,1503.635,1512.395
2019-08-17,1512.395,1512.395,1512.395,1512.395
2019-08-18,1512.398,1512.928,1507.898,1509.305
2019-08-19,1509.305,1512.685,1492.848,1496.035
2019-08-20,1496.045,1508.508,1494.325,1506.095
2019-08-21,1506.095,1507.398,1496.445,1502.538
2019-08-22,1502.548,1504.518,1492.425,1497.445
2019-08-23,1497.445,1530.188,1493.475,1526.598
2019-08-24,1526.598,1526.598,1526.598,1526.598
2019-08-25,1535.278,1555.048,1535.278,1547.248
2019-08-26,1547.248,1549.248,1524.955,1528.505
2019-08-27,1528.545,1544.608,1525.538,1543.485
2019-08-28,1543.458,1546.805,1531.848,1538.658
2019-08-29,1538.675,1550.315,1519.608,1528.665
2019-08-30,1528.645,1533.055,1517,1519.998
2019-08-31,1519.998,1519.998,1519.998,1519.998
2019-09-01,1528.325,1533.948,1527.475,1529.058
2019-09-02,1529.095,1531.145,1519.305,1526.215
2019-09-03,1526.205,1550.045,1521.455,1549.018
2019-09-04,1549.025,1556.958,1533.825,1551.188
2019-09-05,1551.188,1551.625,1506.115,1518.375
2019-09-06,1518.375,1527.798,1502.488,1506.398
2019-09-07,1506.398,1506.398,1506.398,1506.398
2019-09-08,1507.968,1507.968,1502.595,1505.795
2019-09-09,1505.765,1515.415,1495.595,1496.168
2019-09-10,1496.168,1500.948,1484.418,1486.925
2019-09-11,1486.985,1498.365,1486.765,1492.985
2019-09-12,1492.998,1524.118,1489.208,1497.805
2019-09-13,1497.815,1508.938,1485.735,1488.5
2019-09-14,1488.5,1488.5,1488.5,1488.5
2019-09-15,1506.838,1507.948,1498.608,1506.048
2019-09-16,1506.028,1512.065,1495.815,1497.978
2019-09-17,1497.985,1507.008,1493.408,1500.735
2019-09-18,1500.745,1511.558,1483.155,1491.095
2019-09-19,1491.085,1504.468,1488.908,1499.575
2019-09-20,1499.565,1516.978,1498.35,1516.598
2019-09-21,1516.598,1516.598,1516.598,1516.598
2019-09-22,1513.988,1514.405,1510.968,1514.345
2019-09-23,1514.345,1526.748,1511.485,1520.795
2019-09-24,1520.795,1535.638,1515.525,1531.628
2019-09-25,1531.675,1535.048,1500.375,1506.425
2019-09-26,1506.445,1512.235,1500.108,1506.715
2019-09-27,1506.725,1507.308,1486.768,1496.498
2019-09-28,1496.498,1496.498,1496.498,1496.498
2019-09-29,1494.568,1500.465,1494.465,1496.165
2019-09-30,1496.165,1497.195,1464.445,1473.555
2019-10-01,1473.565,1487.138,1459.008,1481.579
2019-10-02,1481.579,1505.048,1474.455,1499.975
2019-10-03,1499.975,1519.488,1495.725,1508.198
2019-10-04,1508.298,1515.658,1495.927,1504.298
2019-10-05,1504.298,1504.298,1504.298,1504.298
2019-10-06,1511.868,1512.215,1505.315,1508.025
2019-10-07,1508.018,1509.235,1487.958,1492.015
2019-10-08,1492.015,1509.618,1486.845,1508.675
2019-10-09,1508.688,1516.948,1499.768,1511.478
2019-10-10,1511.598,1513.985,1490.968,1493.975
2019-10-11,1494.005,1503.115,1473.925,1488.598
2019-10-12,1488.598,1488.598,1488.598,1488.598
2019-10-13,1488.128,1488.665,1482.728,1484.535
2019-10-14,1484.555,1497.068,1483.705,1491.185
2019-10-15,1491.195,1498.388,1477.098,1481.875
2019-10-16,1481.895,1491.478,1476.995,1490.005
2019-10-17,1490.025,1497.308,1483.385,1492.795
2019-10-18,1492.795,1493.388,1484.825,1489.598
2019-10-19,1489.598,1489.598,1489.598,1489.598
2019-10-20,1491.338,1492.185,1490.428,1491.498
2019-10-21,1491.545,1495.208,1481.405,1484.065
2019-10-22,1484.075,1489.258,1480.768,1488.758
2019-10-23,1488.758,1496.268,1487.698,1492.045
2019-10-24,1492.095,1503.948,1487.915,1502.679
2019-10-25,1502.685,1517.948,1500.558,1504.198
2019-10-26,1504.198,1504.198,1504.198,1504.198
2019-10-27,1504.508,1504.508,1502,1503.925
2019-10-28,1503.925,1508.155,1489.948,1491.655
2019-10-29,1491.725,1494.715,1483.398,1487.225
2019-10-30,1487.255,1496.598,1481.048,1495.188
2019-10-31,1495.225,1514.148,1493.895,1512.218
2019-11-01,1512.318,1515.938,1503.218,1513.998
2019-11-02,1513.998,1513.998,1513.998,1513.998
2019-11-03,1513.908,1513.908,1511.882,1512.86
2019-11-04,1512.86,1514.758,1504.395,1506.645
2019-11-05,1506.665,1507.755,1479.275,1484.375
2019-11-06,1484.375,1494.118,1483,1490.208
2019-11-07,1490.208,1492.148,1460.498,1468.625
2019-11-08,1468.605,1472.868,1456.118,1458.485
2019-11-09,1458.485,1458.485,1458.485,1458.485
2019-11-10,1459.278,1461.065,1458.658,1460.995
2019-11-11,1461.008,1466.375,1448.155,1455.558
2019-11-12,1455.558,1460.335,1445.545,1458.288
2019-11-13,1458.288,1466.995,1457.108,1463.498
2019-11-14,1463.498,1474.535,1461.038,1469.198
2019-11-15,1469.228,1469.718,1462.355,1467.885
2019-11-16,1467.885,1467.885,1467.885,1467.885
2019-11-17,1467.158,1469.548,1467.158,1469.028
2019-11-18,1469.028,1473.935,1456.285,1471.688
2019-11-19,1471.655,1475.328,1464.898,1474.495
2019-11-20,1474.468,1478.728,1465.838,1474.375
2019-11-21,1474.395,1475.575,1462.275,1465.048
2019-11-22,1465.048,1473.188,1461.295,1461.785
2019-11-23,1461.785,1461.785,1461.785,1461.785
2019-11-24,1460.218,1461.085,1459.585,1460.415
2019-11-25,1460.435,1462.085,1453.555,1453.875
2019-11-26,1453.845,1462.848,1450,1460.428
2019-11-27,1460.448,1461.168,1452.535,1456.805
2019-11-28,1456.805,1458.208,1454.195,1455.955
2019-11-29,1456.008,1466.528,1453.115,1463.448
2019-11-30,1463.448,1463.448,1463.448,1463.448
2019-12-01,1464.048,1464.078,1461.518,1461.745
2019-12-02,1461.765,1465.268,1453.885,1462.585
2019-12-03,1462.648,1481.718,1459.768,1476.565
2019-12-04,1476.565,1483.988,1471.365,1475.515
2019-12-05,1475.545,1480.308,1472.855,1475.915
2019-12-06,1475.878,1479.788,1458.635,1459.785
2019-12-07,1459.785,1459.785,1459.785,1459.785
2019-12-08,1459.418,1459.955,1458.548,1459.895
2019-12-09,1459.965,1465.318,1459.015,1461.055
2019-12-10,1461.055,1469.128,1459.965,1463.795
2019-12-11,1463.815,1478.848,1462.598,1474.458
2019-12-12,1474.465,1486.708,1461.648,1465.025
2019-12-13,1465.115,1477.968,1464.708,1475.455
2019-12-14,1475.455,1475.455,1475.455,1475.455
2019-12-15,1475.098,1476.238,1473.708,1474.038
2019-12-16,1474.048,1479.848,1473.108,1475.295
2019-12-17,1475.348,1480.488,1474.135,1475.555
2019-12-18,1475.575,1479.248,1470.405,1475.698
2019-12-19,1475.698,1481.668,1473.205,1478.385
2019-12-20,1478.385,1480.908,1475.768,1477.785
2019-12-21,1477.785,1477.785,1477.785,1477.785
2019-12-22,1478.128,1478.578,1477.425,1478.435
2019-12-23,1478.455,1486.058,1478.308,1485.418
2019-12-24,1485.418,1500.465,1484.298,1498.445
2019-12-25,1499.358,1499.758,1497.215,1499.355
2019-12-26,1499.435,1512.548,1497.695,1511.135
2019-12-27,1511.165,1515.268,1507.288,1510.775
2019-12-28,1510.775,1510.775,1510.775,1510.775
2019-12-29,1511.458,1513.955,1510.998,1513.465
2019-12-30,1513.428,1516.048,1510.715,1514.825
2019-12-31,1514.818,1525.235,1514.755,1516.915
2020-01-01,1518.768,1521.068,1518.075,1518.285
2020-01-02,1518.305,1531.328,1517.115,1528.728
2020-01-03,1528.728,1553.515,1528.728,1551.515
2020-01-04,1551.515,1551.515,1551.515,1551.515
2020-01-05,1559.735,1585.625,1559.735,1569.145
2020-01-06,1569.145,1579.965,1560.755,1563.678
2020-01-07,1563.695,1598.348,1555.248,1594.955
2020-01-08,1594.935,1611.325,1552.178,1557.985
2020-01-09,1557.958,1561.285,1540.105,1552.645
2020-01-10,1552.665,1563.008,1545.665,1561.785
2020-01-11,1561.785,1561.785,1561.785,1561.785
2020-01-12,1561.318,1561.318,1557.915,1559.128
2020-01-13,1559.135,1559.955,1544.858,1545.175
2020-01-14,1545.175,1549.965,1535.828,1549.495
2020-01-15,1549.475,1558.148,1546.288,1556.245
2020-01-16,1556.245,1558.035,1547.975,1552.185
2020-01-17,1552.185,1561.155,1549.295,1556.945
2020-01-18,1556.945,1556.945,1556.945,1556.945
2020-01-19,1557.128,1559.015,1556.268,1556.955
2020-01-20,1556.955,1562.705,1556.565,1561.155
2020-01-21,1561.185,1568.508,1546.238,1556.525
2020-01-22,1556.545,1563.675,1550.3,1561.365
2020-01-23,1561.365,1567.848,1551.798,1560.885
2020-01-24,1560.865,1575.785,1556.455,1571.455
2020-01-25,1571.455,1571.455,1571.455,1571.455
2020-01-26,1579.248,1588.345,1579.248,1582.665
2020-01-27,1582.655,1586.198,1575.798,1581.055
2020-01-28,1581.065,1582.965,1565.388,1568.385
2020-01-29,1568.365,1577.948,1563.335,1576.995
2020-01-30,1576.995,1585.888,1572.155,1575.085
2020-01-31,1575.105,1590.528,1570.905,1589.325
2020-02-01,1589.325,1589.325,1589.325,1589.325
2020-02-02,1593.388,1593.488,1587.525,1589.345
2020-02-03,1589.395,1590.015,1569.188,1578.725
2020-02-04,1578.685,1579.545,1548.965,1554.018
2020-02-05,1554.028,1562.368,1547.425,1556.005
2020-02-06,1556.055,1568.178,1552.385,1565.745
2020-02-07,1565.765,1574.008,1559.875,1570.198
2020-02-08,1570.198,1570.198,1570.198,1570.198
2020-02-09,1571.248,1576.578,1568.898,1574.745
2020-02-10,1574.745,1576.928,1567.905,1571.895
2020-02-11,1571.898,1573.978,1561.925,1567.045
2020-02-12,1566.988,1571.325,1561.728,1569.718
2020-02-13,1569.708,1578.248,1569.018,1577.248
2020-02-14,1577.145,1584.948,1572.975,1583.648
2020-02-15,1583.648,1583.648,1583.648,1583.648
2020-02-16,1581.858,1583.068,1580.325,1582.878
2020-02-17,1582.968,1585.415,1578.798,1584.205
2020-02-18,1584.165,1605.018,1584.155,1600.805
2020-02-19,1600.815,1612.888,1599.455,1610.295
2020-02-20,1610.335,1623.658,1603.785,1622.035
2020-02-21,1622.085,1649.165,1618.895,1643.148
2020-02-22,1643.148,1643.148,1643.148,1643.148
2020-02-23,1654.598,1680.605,1651.748,1665.465
2020-02-24,1665.475,1689.255,1650.838,1653.825
2020-02-25,1653.805,1658.695,1624.898,1639.778
2020-02-26,1639.755,1654.895,1624.785,1643.508
2020-02-27,1643.508,1660.368,1635.145,1645.665
2020-02-28,1645.628,1648.118,1562.848,1585.435
2020-02-29,1585.435,1585.435,1585.435,1585.435
2020-03-01,1591.378,1592.958,1575.315,1584.795
2020-03-02,1584.805,1610.958,1581.515,1591.895
2020-03-03,1591.895,1652.548,1589.658,1645.748
2020-03-04,1645.798,1649.265,1631.798,1636.535
2020-03-05,1636.508,1674.838,1635.518,1674.498
2020-03-06,1674.518,1692.088,1642.128,1673.548
2020-03-07,1673.548,1673.548,1673.548,1673.548
2020-03-08,1694.895,1703.318,1678.725,1700.078
2020-03-09,1700.048,1702.968,1657.308,1666.415
2020-03-10,1666.415,1671.365,1641.495,1652.265
2020-03-11,1652.245,1671.158,1632.935,1643.655
2020-03-12,1643.645,1649.965,1560.508,1576.618
2020-03-13,1576.628,1597.825,1504.398,1529.348
2020-03-14,1529.348,1529.348,1529.348,1529.348
2020-03-15,1567.348,1575.305,1539.395,1557.458
2020-03-16,1557.908,1560.718,1451.148,1507.195
2020-03-17,1507.155,1553.808,1465.468,1537.568
2020-03-18,1537.558,1539.828,1472.625,1497.888
2020-03-19,1498.058,1498.638,1454.898,1471.258
2020-03-20,1471.228,1516.045,1470.668,1498.698
2020-03-21,1498.698,1498.698,1498.698,1498.698
2020-03-22,1503.768,1508.148,1482.258,1491.375
2020-03-23,1491.395,1567.398,1484.978,1566.815
2020-03-24,1566.815,1639.18,1557.015,1630.105
2020-03-25,1630.105,1631.705,1594.682,1610.148
2020-03-26,1610.098,1645.052,1595.301,1625.748
2020-03-27,1625.748,1631.098,1612.838,1626.148
2020-03-28,1626.148,1626.148,1626.148,1626.148
2020-03-29,1639.458,1639.458,1610.098,1626.398
2020-03-30,1626.348,1628.798,1610.825,1616.068
2020-03-31,1616.158,1619.448,1567.468,1578.638
2020-04-01,1578.538,1599.988,1571.765,1591.008
2020-04-02,1591.028,1619.94,1582.818,1612.475
2020-04-03,1612.495,1625.498,1605.625,1617.048
2020-04-04,1617.048,1617.048,1617.048,1617.048
2020-04-05,1615.578,1621.238,1609,1619.158
2020-04-06,1619.228,1674.828,1615.198,1661
2020-04-07,1661,1668.598,1642.128,1647.348
2020-04-08,1647.348,1656.288,1640.398,1647.068
2020-04-09,1647.008,1689.948,1645.695,1682.148
2020-04-10,1682.148,1682.148,1682.148,1682.148
2020-04-11,1682.148,1682.148,1682.148,1682.148
2020-04-12,1686.218,1691.448,1675,1685.768
2020-04-13,1685.718,1722.548,1678.848,1717.008
2020-04-14,1717.028,1747.625,1708.735,1725.078
2020-04-15,1725.038,1730.998,1707.518,1715.478
2020-04-16,1715.498,1738.648,1701.58,1715.348
2020-04-17,1715.568,1718.528,1679.125,1681.998
2020-04-18,1681.998,1681.998,1681.998,1681.998
2020-04-19,1679.878,1683.618,1673.905,1675.348
2020-04-20,1675.448,1702.138,1671.598,1690.868
2020-04-21,1690.868,1697.796,1659.298,1687.421
2020-04-22,1687.37,1718.555,1679.908,1711.558
2020-04-23,1711.638,1738.558,1707.328,1728.238
2020-04-24,1728.248,1736.208,1710.508,1727.698
2020-04-25,1727.698,1727.698,1727.698,1727.698
2020-04-26,1726.388,1727.248,1718.945,1724.948
2020-04-27,1724.948,1727.225,1705.995,1709.408
2020-04-28,1709.468,1714.568,1691.678,1704.775
2020-04-29,1704.785,1717.398,1697.805,1713.475
2020-04-30,1713.465,1721.598,1681.068,1687.855
2020-05-01,1687.865,1705.068,1670.418,1698.818
2020-05-02,1698.818,1698.818,1698.818,1698.818
2020-05-03,1697.878,1701.288,1691.328,1699.345
2020-05-04,1699.345,1713.228,1695.145,1703.515
2020-05-05,1703.505,1711.568,1689.788,1703.598
2020-05-06,1703.688,1708.071,1681.308,1689.655
2020-05-07,1689.645,1721.888,1684.178,1714.118
2020-05-08,1714.198,1723.148,1700.545,1701.408
2020-05-09,1701.408,1701.408,1701.408,1701.408
2020-05-10,1701.558,1707.711,1700.118,1706.205
2020-05-11,1706.205,1712.058,1691.825,1697.775
2020-05-12,1697.558,1710.698,1693.605,1702.465
2020-05-13,1702.475,1719.568,1699.348,1718.238
2020-05-14,1718.315,1736.348,1710.828,1732.688
2020-05-15,1732.655,1751.398,1728.428,1741.628
2020-05-16,1741.628,1741.628,1741.628,1741.628
2020-05-17,1734.868,1760.078,1734.868,1758.078
2020-05-18,1758.078,1765.018,1727.458,1734.645
2020-05-19,1734.635,1747.818,1726.205,1745.998
2020-05-20,1745.998,1753.735,1742.528,1747.425
2020-05-21,1747.405,1747.415,1717.155,1725.868
2020-05-22,1725.868,1739.955,1724.278,1733.648
2020-05-23,1733.648,1733.648,1733.648,1733.648
2020-05-24,1731.308,1734.318,1729.925,1730.508
2020-05-25,1730.558,1733.115,1721.168,1726.668
2020-05-26,1726.598,1735.325,1708.218,1712.788
2020-05-27,1712.718,1715.895,1693.598,1710.938
2020-05-28,1710.938,1727.428,1708.925,1721.725
2020-05-29,1721.665,1737.773,1712.428,1728.695
2020-05-30,1728.695,1728.695,1728.695,1728.695
2020-05-31,1735.808,1742.688,1728.955,1739.705
2020-06-01,1739.715,1744.525,1727.553,1741.638
2020-06-02,1741.678,1745.008,1721.215,1726.455
2020-06-03,1726.455,1729.458,1689.245,1700.448
2020-06-04,1700.448,1721.863,1697.448,1712.218
2020-06-05,1712.258,1715.988,1670.745,1684.758
2020-06-06,1684.758,1684.758,1684.758,1684.758
2020-06-07,1674.868,1684.928,1674.868,1681.235
2020-06-08,1681.255,1700.618,1680.498,1697.188
2020-06-09,1697.208,1720.668,1692.025,1713.195
2020-06-10,1713.185,1739.798,1707.695,1735.425
2020-06-11,1735.475,1744.575,1721.445,1726.705
2020-06-12,1726.685,1742.948,1722.135,1729.728
2020-06-13,1729.728,1729.728,1729.728,1729.728
2020-06-14,1730.258,1735.258,1727.488,1732.628
2020-06-15,1732.628,1734.038,1704.025,1724.028
2020-06-16,1724.088,1732.748,1716.535,1726.415
2020-06-17,1726.405,1730.165,1712.548,1727.515
2020-06-18,1727.455,1737.438,1717.435,1723.178
2020-06-19,1723.178,1745.168,1722.175,1743.268
2020-06-20,1743.268,1743.268,1743.268,1743.268
2020-06-21,1750.178,1750.478,1743.618,1749.025
2020-06-22,1749.015,1763.058,1742.598,1755.358
2020-06-23,1755.358,1770.998,1747.295,1768.545
2020-06-24,1768.445,1779.388,1753.548,1761.915
2020-06-25,1761.915,1768.785,1755.258,1765.748
2020-06-26,1765.768,1771.948,1747.368,1770.898
2020-06-27,1770.898,1770.898,1770.898,1770.898
2020-06-28,1774.918,1775.748,1769.308,1771.208
2020-06-29,1771.208,1774.905,1765.538,1773.008
2020-06-30,1773.008,1785.85,1764.425,1782.808
2020-07-01,1782.808,1789.008,1758.948,1768.108
2020-07-02,1768.108,1779.425,1757.438,1775.518
2020-07-03,1775.478,1777.008,1772.588,1774.818
2020-07-04,1774.818,1774.818,1774.818,1774.818
2020-07-05,1773.368,1776.148,1773.2,1775.258
2020-07-06,1775.255,1786.918,1769.818,1785.748
2020-07-07,1785.698,1797.358,1773.398,1794.285
2020-07-08,1794.285,1817.848,1791.448,1809.035
2020-07-09,1809.035,1815.855,1795.258,1803.748
2020-07-10,1803.748,1810.496,1793.935,1798.088
2020-07-11,1798.088,1798.088,1798.088,1798.088
2020-07-12,1799.188,1801.278,1797.708,1799.928
2020-07-13,1799.908,1813.198,1799.728,1802.208
2020-07-14,1802.215,1810.788,1790.418,1809.178
2020-07-15,1809.178,1814.916,1802.228,1812.938
2020-07-16,1812.968,1813.138,1794.788,1798.148
2020-07-17,1798.148,1811.878,1795.608,1809.248
2020-07-18,1809.248,1809.248,1809.248,1809.248
2020-07-19,1808.838,1810.508,1806.998,1808.778
2020-07-20,1808.808,1820.438,1805.565,1817.808
2020-07-21,1817.868,1847.538,1815.668,1843.058
2020-07-22,1843.088,1874.158,1842.548,1869.935
2020-07-23,1869.925,1898.228,1863.909,1885.708
2020-07-24,1885.618,1906.458,1881.265,1901.098
2020-07-25,1901.098,1901.098,1901.098,1901.098
2020-07-26,1901.988,1914.948,1899.638,1913.535
2020-07-27,1913.515,1967.178,1912.325,1964.915
2020-07-28,1964.865,1980.98,1906.645,1955.958
2020-07-29,1955.958,1980.798,1941.328,1966.398
2020-07-30,1966.398,1970.538,1939.245,1956.795
2020-07-31,1956.775,1984.218,1955.765,1975.568
2020-08-01,1975.568,1975.568,1975.568,1975.568
2020-08-02,1978.898,1989.148,1976.908,1981.855
2020-08-03,1981.825,1982.225,1960.378,1975.138
2020-08-04,1975.118,2030.815,1966.725,2030.815
2020-08-05,2030.785,2055.648,2009.338,2036.348
2020-08-06,2036.308,2074.798,2034.385,2069.178
2020-08-07,2069.188,2072.618,2015.385,2034.298
2020-08-08,2034.298,2034.298,2034.298,2034.298
2020-08-09,2033.708,2037.138,2018.638,2027.035
2020-08-10,2027.025,2049.748,2019.205,2028.108
2020-08-11,2028.088,2028.088,1901.188,1908.985
2020-08-12,1908.975,1949.548,1862.318,1921.738
2020-08-13,1921.738,1966.165,1919.905,1957.265
2020-08-14,1957.255,1961.408,1932.025,1943.998
2020-08-15,1943.998,1943.998,1943.998,1943.998
2020-08-16,1948.718,1951.245,1931.855,1932.435
2020-08-17,1932.415,1990.478,1929.348,1983.725
2020-08-18,1983.705,2015.498,1975.898,2005.155
2020-08-19,2005.155,2005.875,1924.528,1927.568
2020-08-20,1927.568,1955.125,1924.688,1952.628
2020-08-21,1952.565,1955.765,1911.238,1939.618
2020-08-22,1939.618,1939.618,1939.618,1939.618
2020-08-23,1939.868,1941.338,1929.808,1935.025
2020-08-24,1935.025,1961.788,1923.608,1929.585
2020-08-25,1929.565,1937.425,1914.105,1929.565
2020-08-26,1929.455,1954.918,1902.678,1953.278
2020-08-27,1953.298,1976.578,1909.778,1927.868
2020-08-28,1927.758,1973.718,1923.288,1964.428
2020-08-29,1964.428,1964.428,1964.428,1964.428
2020-08-30,1965.378,1976.465,1964.898,1972.985
2020-08-31,1972.975,1976.368,1954.125,1967.758
2020-09-01,1967.758,1992.298,1963.115,1972.468
2020-09-02,1972.448,1973.118,1932.428,1944.568
2020-09-03,1944.565,1950.905,1921.658,1927.855
2020-09-04,1927.845,1947.655,1916.198,1933.298
2020-09-05,1933.298,1933.298,1933.298,1933.298
2020-09-06,1929.788,1937.498,1929.788,1934.215
2020-09-07,1934.215,1941.268,1924.288,1930.468
2020-09-08,1930.468,1940.748,1906.428,1930.108
2020-09-09,1930.118,1950.775,1919.935,1947.288
2020-09-10,1947.238,1966.398,1941.315,1943.808
2020-09-11,1943.858,1954.658,1937.008,1938.928
2020-09-12,1938.928,1938.928,1938.928,1938.928
2020-09-13,1940.548,1943.128,1937.018,1942.735
2020-09-14,1942.715,1962.385,1939.728,1957.118
2020-09-15,1957.098,1972.028,1948.278,1953.835
2020-09-16,1953.835,1973.468,1949.798,1959.698
2020-09-17,1959.678,1960.008,1932.745,1947.018
2020-09-18,1947.018,1959.898,1944.985,1949.718
2020-09-19,1949.718,1949.718,1949.718,1949.718
2020-09-20,1949.588,1951.448,1942.388,1948.348
2020-09-21,1948.258,1955.458,1882.375,1917.018
2020-09-22,1916.995,1919.888,1894.458,1904.138
2020-09-23,1904.148,1905.208,1853.448,1854.818
2020-09-24,1854.698,1876.988,1848.635,1867.715
2020-09-25,1867.745,1875.075,1852.298,1860.998
2020-09-26,1860.998,1860.998,1860.998,1860.998
2020-09-27,1859.448,1865.898,1859.448,1862.448
2020-09-28,1862.438,1883.648,1848.455,1882.448
2020-09-29,1882.448,1899.235,1875.308,1896.668
2020-09-30,1896.638,1902.115,1881.238,1887.528
2020-10-01,1887.515,1912.028,1884.555,1903.188
2020-10-02,1903.065,1916.975,1889.638,1898.868
2020-10-03,1898.868,1898.868,1898.868,1898.868
2020-10-04,1903.828,1904.158,1897.888,1902.915
2020-10-05,1902.885,1918.575,1886.898,1912.745
2020-10-06,1912.725,1921.018,1874.558,1879.945
2020-10-07,1880.065,1897.898,1872.748,1886.868
2020-10-08,1886.858,1900.498,1881.938,1895.238
2020-10-09,1895.238,1930.325,1894.908,1929.618
2020-10-10,1929.618,1929.618,1929.618,1929.618
2020-10-11,1928.788,1933.048,1926.038,1928.998
2020-10-12,1928.998,1931.788,1918.158,1925.015
2020-10-13,1924.995,1924.998,1886.308,1893.325
2020-10-14,1893.325,1912.828,1882.395,1898.205
2020-10-15,1898.205,1908.808,1889.438,1906.308
2020-10-16,1906.298,1913.808,1897.658,1898.968
2020-10-17,1898.968,1898.968,1898.968,1898.968
2020-10-18,1899.668,1902.838,1898.498,1900.688
2020-10-19,1900.698,1918.338,1896.878,1902.925
2020-10-20,1902.925,1913.985,1894.618,1910.678
2020-10-21,1910.588,1931.298,1910.065,1921.258
2020-10-22,1921.238,1922.118,1894.208,1904.918
2020-10-23,1904.918,1914.108,1894.198,1901.258
2020-10-24,1901.258,1901.258,1901.258,1901.258
2020-10-25,1903.298,1903.708,1891.135,1898.415
2020-10-26,1898.405,1908.458,1894.785,1902.148
2020-10-27,1902.148,1911.348,1897.718,1905.165
2020-10-28,1905.165,1910.768,1869.208,1879.515
2020-10-29,1879.495,1884.858,1859.868,1868.345
2020-10-30,1868.345,1889.698,1864.258,1878.438
2020-10-31,1878.438,1878.438,1878.438,1878.438
2020-11-01,1876.928,1879.878,1875.195,1877.025
2020-11-02,1877.025,1896.058,1873.308,1894.728
2020-11-03,1894.728,1916.068,1886.835,1914.355
2020-11-04,1914.288,1916.228,1880.635,1904.715
2020-11-05,1904.678,1952.648,1902.358,1946.058
2020-11-06,1946.068,1960.198,1935.468,1950.298
2020-11-07,1950.298,1950.298,1950.298,1950.298
2020-11-08,1954.688,1959.838,1953.318,1958.475
2020-11-09,1958.465,1965.415,1850.398,1870.718
2020-11-10,1870.728,1890.238,1867.335,1876.498
2020-11-11,1876.548,1884.378,1856.208,1865.458
2020-11-12,1865.468,1883.698,1862.588,1875.668
2020-11-13,1875.658,1896.658,1873.978,1888.288
2020-11-14,1888.288,1888.288,1888.288,1888.288
2020-11-15,1888.138,1891.485,1886.628,1890.395
2020-11-16,1890.375,1898.928,1864.498,1889.748
2020-11-17,1889.738,1893.325,1876.735,1882.535
2020-11-18,1882.515,1884.718,1863.508,1871.245
2020-11-19,1871.235,1872.778,1852.568,1862.995
2020-11-20,1863.035,1879.618,1861,1870.318
2020-11-21,1870.318,1870.318,1870.318,1870.318
2020-11-22,1869.943,1872.048,1868.528,1871.998
2020-11-23,1871.958,1876.038,1830.778,1835.465
2020-11-24,1835.605,1836.188,1799.988,1809.058
2020-11-25,1809.008,1817.578,1801.495,1808.188
2020-11-26,1808.288,1818.088,1805.634,1809.148
2020-11-27,1809.148,1813.778,1774.218,1786.648
2020-11-28,1786.648,1786.648,1786.648,1786.648
2020-11-29,1787.208,1789.808,1785.308,1786.618
2020-11-30,1786.58,1787.448,1764.245,1778.725
2020-12-01,1778.695,1817.178,1776.75,1811.145
2020-12-02,1811.095,1832.338,1807.405,1830.485
2020-12-03,1830.458,1843.808,1823.648,1839.718
2020-12-04,1839.718,1848.088,1828.988,1838.208
2020-12-05,1838.208,1838.208,1838.208,1838.208
2020-12-06,1838.528,1838.848,1832.948,1835.344
2020-12-07,1835.344,1868.448,1821.808,1863.895
2020-12-08,1863.875,1875.168,1860.148,1869.995
2020-12-09,1869.995,1870.428,1825.363,1834.258
2020-12-10,1834.158,1849.958,1828.528,1836.528
2020-12-11,1836.568,1847.648,1823.843,1838.998
2020-12-12,1838.998,1838.998,1838.998,1838.998
2020-12-13,1840.698,1841.288,1834.778,1837.898
